1/01/1923;13205,9;
1/02/1923;15154,4;
1/03/1923;16474,95;
1/04/1923;17526,55;
1/05/1923;17804,25;
1/06/1923;17610,55;
1/07/1923;19131,1;
1/08/1923;16865,55;
1/09/1923;13387,35;
1/10/1923;14891,4;
1/11/1923;17483,85;
1/12/1923;19171,35;
1/01/1924;17742,75;
1/02/1924;16071,4;
1/03/1924;17214,8;
1/04/1924;17507,05;
1/05/1924;14900,8;
1/06/1924;13314,5;
1/07/1924;12153,75;
1/08/1924;9308,2;
1/09/1924;8143,8;
1/10/1924;7314,55;
1/11/1924;6952,8;
1/12/1924;7360,8;
1/01/1925;10693,45161;
1/02/1925;12292,15714;
1/03/1925;9871,53871;
1/04/1925;10871,9;
1/05/1925;13205,8;
1/06/1925;12126,75;
1/07/1925;9109,2;
1/08/1925;7868,2;
1/09/1925;7464,8;
1/10/1925;7561,6;
1/11/1925;9556,15;
1/12/1925;12573,2;
1/01/1926;14456,6;
1/02/1926;17000,05;
1/03/1926;19850,05;
1/04/1926;19979,75;
1/05/1926;19716,85;
1/06/1926;19245;
1/07/1926;17316,5;
1/08/1926;14063,05;
1/09/1926;11292,65;
1/10/1926;9633,15;
1/11/1926;9931,25;
1/12/1926;11828,55;
1/01/1927;14370,5;
1/02/1927;16644,7;
1/03/1927;17069,5;
1/04/1927;16063,3;
1/05/1927;13185,05;
1/06/1927;10774,4;
1/07/1927;9663,7;
1/08/1927;8414,4;
1/09/1927;10720,95;
1/10/1927;11096,45;
1/11/1927;10960,8;
1/12/1927;10533,15;
1/01/1928;8374,7;
1/02/1928;10860,3;
1/03/1928;13371,35;
1/04/1928;15343,1;
1/05/1928;17850,65;
1/06/1928;18684,55;
1/07/1928;18606,5;
1/08/1928;16426,45;
1/09/1928;14842,15;
1/10/1928;15954,9;
1/11/1928;16373,4;
1/12/1928;14093,55;
1/01/1929;15198,2;
1/02/1929;19095,8;
1/03/1929;22639,85;
1/04/1929;23100,1;
1/05/1929;19075,9;
1/06/1929;15921,75;
1/07/1929;13541,25;
1/08/1929;10832,7;
1/09/1929;12146,45;
1/10/1929;16152,75;
1/11/1929;18050,4;
1/12/1929;15292,75;
1/01/1930;15056,35;
1/02/1930;17927,65;
1/03/1930;19870,95;
1/04/1930;18912,2;
1/05/1930;16358,25;
1/06/1930;14298,6;
1/07/1930;11267,35;
1/08/1930;10305,2;
1/09/1930;10005,7;
1/10/1930;11046,6;
1/11/1930;14295,05;
1/12/1930;15164;
1/01/1931;17604,15;
1/02/1931;20167,6;
1/03/1931;21365,65;
1/04/1931;22430,8;
1/05/1931;22240,3;
1/06/1931;22239,25;
1/07/1931;22144,8;
1/08/1931;18629,45;
1/09/1931;14472,85;
1/10/1931;14217,15;
1/11/1931;13840,95;
1/12/1931;14071,55;
1/01/1932;15437,6;
1/02/1932;17376,5;
1/03/1932;19111,7;
1/04/1932;20385,65;
1/05/1932;21286,75;
1/06/1932;21175,95;
1/07/1932;20274,85;
1/08/1932;18115,85;
1/09/1932;15216,9;
1/10/1932;16503,95;
1/11/1932;17242,15;
1/12/1932;16815;
1/01/1933;18215,8;
1/02/1933;19152,2;
1/03/1933;19399,4;
1/04/1933;17607;
1/05/1933;14466;
1/06/1933;11739,65;
1/07/1933;10100,15;
1/08/1933;9380,5;
1/09/1933;8641,85;
1/10/1933;9361,95;
1/11/1933;9483,05;
1/12/1933;9389,6;
1/01/1934;11098,9;
1/02/1934;12321,8;
1/03/1934;12537,4;
1/04/1934;12104,5;
1/05/1934;10992,15;
1/06/1934;9761,7;
1/07/1934;8394,4;
1/08/1934;7421,55;
1/09/1934;7463,2;
1/10/1934;7826,15;
1/11/1934;7240;
1/12/1934;8133,9;
1/01/1935;12618,23226;
1/02/1935;13910,38571;
1/03/1935;16742,76774;
1/04/1935;16791,45;
1/05/1935;13612,15;
1/06/1935;12445,85;
1/07/1935;12894,1;
1/08/1935;14081,55;
1/09/1935;13994,3;
1/10/1935;15893,8;
1/11/1935;19968,6;
1/12/1935;19343,65;
1/01/1936;19252,25;
1/02/1936;17549,15;
1/03/1936;14538,9;
1/04/1936;13376,4;
1/05/1936;12177,7;
1/06/1936;15389,85;
1/07/1936;16190,35;
1/08/1936;12502,3;
1/09/1936;10963,35;
1/10/1936;9941,5;
1/11/1936;9081,55;
1/12/1936;9931,15;
1/01/1937;13046,85;
1/02/1937;16042,5;
1/03/1937;16142,5;
1/04/1937;14974,25;
1/05/1937;13531,4;
1/06/1937;12368,6;
1/07/1937;10169,1;
1/08/1937;8203,4;
1/09/1937;7896,5;
1/10/1937;9180,15;
1/11/1937;11718,4;
1/12/1937;13157,45;
1/01/1938;13942,75;
1/02/1938;16143,3;
1/03/1938;17685,75;
1/04/1938;16769,35;
1/05/1938;14375,5;
1/06/1938;14282,1;
1/07/1938;16426,45;
1/08/1938;14307,8;
1/09/1938;9990,45;
1/10/1938;8146;
1/11/1938;7524,1;
1/12/1938;9308,25;
1/01/1939;12133,3;
1/02/1939;14040,05;
1/03/1939;14683,35;
1/04/1939;14947,35;
1/05/1939;15199,5;
1/06/1939;14473,95;
1/07/1939;12194,25;
1/08/1939;9678,3;
1/09/1939;9831,05;
1/10/1939;10795;
1/11/1939;12540,05;
1/12/1939;16744,8;
1/01/1940;19570,8;
1/02/1940;19508,2;
1/03/1940;19299,5;
1/04/1940;20373,2;
1/05/1940;20394,35;
1/06/1940;18980,05;
1/07/1940;17549,1;
1/08/1940;15891,45;
1/09/1940;13918,9;
